2.30500000000000e+003	1.61800000000000e+003
2.32100000000000e+003	1.61800000000000e+003
2.33700000000000e+003	1.61900000000000e+003
2.35300000000000e+003	1.61900000000000e+003
2.36900000000000e+003	1.61900000000000e+003
2.38400000000000e+003	1.61900000000000e+003
2.40000000000000e+003	1.61900000000000e+003
2.41600000000000e+003	1.61900000000000e+003
2.43200000000000e+003	1.62000000000000e+003
2.44700000000000e+003	1.62000000000000e+003
2.46300000000000e+003	1.62000000000000e+003
2.47900000000000e+003	1.62000000000000e+003
2.49500000000000e+003	1.62000000000000e+003
2.51000000000000e+003	1.62100000000000e+003
2.52500000000000e+003	1.62100000000000e+003
2.54100000000000e+003	1.62100000000000e+003
2.55700000000000e+003	1.62100000000000e+003
2.57300000000000e+003	1.62100000000000e+003
2.58900000000000e+003	1.62100000000000e+003
2.60400000000000e+003	1.62200000000000e+003
2.62100000000000e+003	1.62200000000000e+003
2.63600000000000e+003	1.62200000000000e+003
2.65200000000000e+003	1.62300000000000e+003
2.66800000000000e+003	1.62300000000000e+003
2.68300000000000e+003	1.62300000000000e+003
2.69900000000000e+003	1.62300000000000e+003
2.71400000000000e+003	1.62300000000000e+003
2.73000000000000e+003	1.62300000000000e+003
2.74600000000000e+003	1.62300000000000e+003
2.76100000000000e+003	1.62400000000000e+003
2.77800000000000e+003	1.62400000000000e+003
2.79300000000000e+003	1.62400000000000e+003
2.80900000000000e+003	1.62500000000000e+003
2.82500000000000e+003	1.62500000000000e+003
2.84100000000000e+003	1.62500000000000e+003
2.29000000000000e+003	1.61800000000000e+003
2.27500000000000e+003	1.61800000000000e+003
2.25900000000000e+003	1.61900000000000e+003
2.24400000000000e+003	1.61800000000000e+003
2.22700000000000e+003	1.61800000000000e+003
2.21100000000000e+003	1.61700000000000e+003
2.19500000000000e+003	1.61800000000000e+003
2.17900000000000e+003	1.61700000000000e+003
2.16300000000000e+003	1.61700000000000e+003
2.14800000000000e+003	1.61700000000000e+003
2.13300000000000e+003	1.61600000000000e+003
2.11700000000000e+003	1.61700000000000e+003
2.10100000000000e+003	1.61600000000000e+003
2.08500000000000e+003	1.61600000000000e+003
2.06900000000000e+003	1.61600000000000e+003
2.05400000000000e+003	1.61500000000000e+003
2.03800000000000e+003	1.61500000000000e+003
2.02200000000000e+003	1.61500000000000e+003
2.00600000000000e+003	1.61500000000000e+003
1.99000000000000e+003	1.61400000000000e+003
1.97400000000000e+003	1.61300000000000e+003
1.95900000000000e+003	1.61300000000000e+003
1.94300000000000e+003	1.61300000000000e+003
1.92700000000000e+003	1.61300000000000e+003
1.91100000000000e+003	1.61300000000000e+003
1.89600000000000e+003	1.61300000000000e+003
1.88000000000000e+003	1.61300000000000e+003
1.86400000000000e+003	1.61300000000000e+003
1.84900000000000e+003	1.61200000000000e+003
1.83200000000000e+003	1.61200000000000e+003
1.81700000000000e+003	1.61100000000000e+003
1.80100000000000e+003	1.61100000000000e+003
1.78500000000000e+003	1.61100000000000e+003
1.77000000000000e+003	1.61000000000000e+003
1.75300000000000e+003	1.61000000000000e+003
1.73700000000000e+003	1.61000000000000e+003
1.72200000000000e+003	1.61000000000000e+003
1.70600000000000e+003	1.60900000000000e+003
1.69100000000000e+003	1.60900000000000e+003
1.67500000000000e+003	1.60900000000000e+003
1.65900000000000e+003	1.60800000000000e+003
1.64300000000000e+003	1.60800000000000e+003
1.62800000000000e+003	1.60800000000000e+003
1.61200000000000e+003	1.60800000000000e+003
