2.63300000000000e+003	6.26000000000000e+002
2.65500000000000e+003	6.44000000000000e+002
2.67500000000000e+003	6.68000000000000e+002
2.69300000000000e+003	6.86000000000000e+002
2.71900000000000e+003	7.08000000000000e+002
2.74100000000000e+003	7.36000000000000e+002
2.75700000000000e+003	7.62000000000000e+002
2.78900000000000e+003	8.02000000000000e+002
2.80900000000000e+003	8.40000000000000e+002
2.78100000000000e+003	7.82000000000000e+002
2.82900000000000e+003	8.78000000000000e+002
2.85100000000000e+003	9.20000000000000e+002
2.86300000000000e+003	9.66000000000000e+002
2.86700000000000e+003	1.00600000000000e+003
2.87700000000000e+003	1.04600000000000e+003
2.87700000000000e+003	1.08000000000000e+003
2.87700000000000e+003	1.12800000000000e+003
2.87700000000000e+003	1.17200000000000e+003
2.87300000000000e+003	1.19800000000000e+003
2.86500000000000e+003	1.23000000000000e+003
2.85900000000000e+003	1.26200000000000e+003
2.84500000000000e+003	1.28800000000000e+003
2.82500000000000e+003	1.32000000000000e+003
2.80900000000000e+003	1.36000000000000e+003
2.78900000000000e+003	1.38400000000000e+003
2.77900000000000e+003	1.40400000000000e+003
2.75300000000000e+003	1.43600000000000e+003
2.72100000000000e+003	1.46600000000000e+003
2.70500000000000e+003	1.48800000000000e+003
2.67500000000000e+003	1.52400000000000e+003
2.65300000000000e+003	1.53600000000000e+003
2.62900000000000e+003	1.55600000000000e+003
2.59900000000000e+003	1.57000000000000e+003
2.55900000000000e+003	1.59000000000000e+003
2.08100000000000e+003	1.59800000000000e+003
2.05700000000000e+003	1.59000000000000e+003
2.01900000000000e+003	1.57200000000000e+003
1.98500000000000e+003	1.54600000000000e+003
2.10700000000000e+003	1.61600000000000e+003
2.13500000000000e+003	1.62400000000000e+003
2.18100000000000e+003	1.64000000000000e+003
2.22900000000000e+003	1.65000000000000e+003
2.27500000000000e+003	1.65400000000000e+003
2.31100000000000e+003	1.65400000000000e+003
2.35700000000000e+003	1.65000000000000e+003
2.38900000000000e+003	1.64600000000000e+003
2.42500000000000e+003	1.64400000000000e+003
2.47300000000000e+003	1.63400000000000e+003
2.50500000000000e+003	1.61800000000000e+003
2.53300000000000e+003	1.60200000000000e+003
1.95300000000000e+003	1.52800000000000e+003
1.93100000000000e+003	1.50800000000000e+003
1.90900000000000e+003	1.48600000000000e+003
1.88900000000000e+003	1.46000000000000e+003
1.86900000000000e+003	1.43400000000000e+003
1.84900000000000e+003	1.40200000000000e+003
1.83100000000000e+003	1.37000000000000e+003
1.81700000000000e+003	1.33600000000000e+003
1.80300000000000e+003	1.30800000000000e+003
1.79100000000000e+003	1.27800000000000e+003
1.78100000000000e+003	1.24200000000000e+003
1.77300000000000e+003	1.20000000000000e+003
1.76900000000000e+003	1.16400000000000e+003
1.76900000000000e+003	1.13200000000000e+003
1.77100000000000e+003	1.08000000000000e+003
1.77300000000000e+003	1.05200000000000e+003
1.77100000000000e+003	1.11400000000000e+003
1.77700000000000e+003	1.03000000000000e+003
1.78500000000000e+003	9.96000000000000e+002
1.79300000000000e+003	9.70000000000000e+002
1.80300000000000e+003	9.44000000000000e+002
1.81300000000000e+003	9.14000000000000e+002
1.82700000000000e+003	8.88000000000000e+002
1.84500000000000e+003	8.58000000000000e+002
1.85700000000000e+003	8.34000000000000e+002
1.89700000000000e+003	7.92000000000000e+002
1.87300000000000e+003	8.10000000000000e+002
1.91900000000000e+003	7.66000000000000e+002
1.94300000000000e+003	7.46000000000000e+002
1.96900000000000e+003	7.22000000000000e+002
1.99100000000000e+003	7.08000000000000e+002
2.01700000000000e+003	6.90000000000000e+002
2.04300000000000e+003	6.76000000000000e+002
2.08500000000000e+003	6.58000000000000e+002
