2.29100000000000e+003	1.57700000000000e+003
2.30700000000000e+003	1.57700000000000e+003
2.32300000000000e+003	1.57700000000000e+003
2.33800000000000e+003	1.57700000000000e+003
2.35300000000000e+003	1.57700000000000e+003
2.36900000000000e+003	1.57700000000000e+003
2.38500000000000e+003	1.57800000000000e+003
2.40000000000000e+003	1.57900000000000e+003
2.41600000000000e+003	1.57900000000000e+003
2.43100000000000e+003	1.57900000000000e+003
2.44600000000000e+003	1.57900000000000e+003
2.46200000000000e+003	1.57900000000000e+003
2.47800000000000e+003	1.57900000000000e+003
2.49200000000000e+003	1.57900000000000e+003
2.50800000000000e+003	1.57900000000000e+003
2.52400000000000e+003	1.57900000000000e+003
2.53900000000000e+003	1.57900000000000e+003
2.55500000000000e+003	1.57900000000000e+003
2.57000000000000e+003	1.57900000000000e+003
2.58500000000000e+003	1.57900000000000e+003
2.60100000000000e+003	1.57900000000000e+003
2.61600000000000e+003	1.58000000000000e+003
2.63300000000000e+003	1.57900000000000e+003
2.64800000000000e+003	1.57900000000000e+003
2.66300000000000e+003	1.58000000000000e+003
2.67800000000000e+003	1.58100000000000e+003
2.69400000000000e+003	1.58100000000000e+003
2.71000000000000e+003	1.58100000000000e+003
2.72500000000000e+003	1.58000000000000e+003
2.74000000000000e+003	1.58100000000000e+003
2.75500000000000e+003	1.58100000000000e+003
2.77100000000000e+003	1.58100000000000e+003
2.78500000000000e+003	1.58100000000000e+003
2.80100000000000e+003	1.58100000000000e+003
2.81500000000000e+003	1.58100000000000e+003
2.27400000000000e+003	1.57700000000000e+003
2.25800000000000e+003	1.57700000000000e+003
2.24300000000000e+003	1.57700000000000e+003
2.22600000000000e+003	1.57600000000000e+003
2.21000000000000e+003	1.57600000000000e+003
2.19500000000000e+003	1.57600000000000e+003
2.17800000000000e+003	1.57500000000000e+003
2.16200000000000e+003	1.57500000000000e+003
2.14600000000000e+003	1.57500000000000e+003
2.13100000000000e+003	1.57500000000000e+003
2.11300000000000e+003	1.57500000000000e+003
2.09700000000000e+003	1.57500000000000e+003
2.08100000000000e+003	1.57600000000000e+003
2.06500000000000e+003	1.57500000000000e+003
2.04900000000000e+003	1.57500000000000e+003
2.03300000000000e+003	1.57500000000000e+003
2.01700000000000e+003	1.57400000000000e+003
2.00100000000000e+003	1.57400000000000e+003
1.98500000000000e+003	1.57400000000000e+003
1.97100000000000e+003	1.57400000000000e+003
1.95500000000000e+003	1.57400000000000e+003
1.93900000000000e+003	1.57400000000000e+003
1.92200000000000e+003	1.57400000000000e+003
1.90500000000000e+003	1.57400000000000e+003
1.88900000000000e+003	1.57400000000000e+003
1.87300000000000e+003	1.57300000000000e+003
1.85800000000000e+003	1.57300000000000e+003
1.84200000000000e+003	1.57300000000000e+003
1.82600000000000e+003	1.57300000000000e+003
1.81000000000000e+003	1.57300000000000e+003
1.79500000000000e+003	1.57200000000000e+003
1.78000000000000e+003	1.57200000000000e+003
1.76400000000000e+003	1.57100000000000e+003
1.75000000000000e+003	1.57100000000000e+003
