3.16100000000000e+003	1.69600000000000e+003
3.17800000000000e+003	1.65300000000000e+003
3.18500000000000e+003	1.61000000000000e+003
3.19500000000000e+003	1.57300000000000e+003
3.20100000000000e+003	1.52300000000000e+003
3.20100000000000e+003	1.48600000000000e+003
3.20800000000000e+003	1.43600000000000e+003
3.20500000000000e+003	1.39300000000000e+003
3.20500000000000e+003	1.35300000000000e+003
3.20100000000000e+003	1.31300000000000e+003
3.19500000000000e+003	1.26300000000000e+003
3.18800000000000e+003	1.21000000000000e+003
3.18100000000000e+003	1.17600000000000e+003
3.16800000000000e+003	1.14000000000000e+003
3.14800000000000e+003	1.08300000000000e+003
3.13100000000000e+003	1.04300000000000e+003
3.11500000000000e+003	1.01000000000000e+003
3.09100000000000e+003	9.70000000000000e+002
3.05800000000000e+003	9.30000000000000e+002
3.03800000000000e+003	8.93000000000000e+002
3.01100000000000e+003	8.70000000000000e+002
2.98100000000000e+003	8.40000000000000e+002
2.95800000000000e+003	8.13000000000000e+002
2.92800000000000e+003	7.90000000000000e+002
2.89500000000000e+003	7.63000000000000e+002
2.85800000000000e+003	7.43000000000000e+002
2.82800000000000e+003	7.26000000000000e+002
2.78100000000000e+003	6.93000000000000e+002
2.75500000000000e+003	6.73000000000000e+002
2.70800000000000e+003	6.53000000000000e+002
2.66800000000000e+003	6.33000000000000e+002
3.14500000000000e+003	1.76000000000000e+003
3.15800000000000e+003	1.72600000000000e+003
3.13500000000000e+003	1.79300000000000e+003
3.12100000000000e+003	1.82600000000000e+003
3.10500000000000e+003	1.85000000000000e+003
3.08800000000000e+003	1.88000000000000e+003
3.07500000000000e+003	1.90600000000000e+003
3.05500000000000e+003	1.94300000000000e+003
3.02800000000000e+003	1.97600000000000e+003
3.00800000000000e+003	2.00600000000000e+003
2.98500000000000e+003	2.03300000000000e+003
2.95800000000000e+003	2.06000000000000e+003
2.93500000000000e+003	2.09000000000000e+003
2.90800000000000e+003	2.11000000000000e+003
2.88800000000000e+003	2.13000000000000e+003
2.86800000000000e+003	2.15300000000000e+003
2.84100000000000e+003	2.17000000000000e+003
2.80500000000000e+003	2.18300000000000e+003
2.77500000000000e+003	2.21000000000000e+003
2.73100000000000e+003	2.22600000000000e+003
2.69800000000000e+003	2.24300000000000e+003
2.66800000000000e+003	2.26000000000000e+003
2.63500000000000e+003	2.27600000000000e+003
2.57800000000000e+003	2.29300000000000e+003
2.53800000000000e+003	2.30300000000000e+003
2.50100000000000e+003	2.31000000000000e+003
2.44100000000000e+003	2.32300000000000e+003
2.37800000000000e+003	2.33300000000000e+003
2.33500000000000e+003	2.33600000000000e+003
2.29800000000000e+003	2.33600000000000e+003
2.25500000000000e+003	2.33600000000000e+003
2.18800000000000e+003	2.33000000000000e+003
2.14500000000000e+003	2.32000000000000e+003
2.09800000000000e+003	2.31300000000000e+003
2.03500000000000e+003	2.30000000000000e+003
1.99800000000000e+003	2.28600000000000e+003
1.95800000000000e+003	2.27300000000000e+003
1.92100000000000e+003	2.25000000000000e+003
1.87800000000000e+003	2.23000000000000e+003
1.84800000000000e+003	2.20300000000000e+003
1.80500000000000e+003	2.17600000000000e+003
1.77500000000000e+003	2.14300000000000e+003
1.73800000000000e+003	2.10600000000000e+003
1.71100000000000e+003	2.08000000000000e+003
1.67800000000000e+003	2.04300000000000e+003
1.64100000000000e+003	1.99000000000000e+003
1.60100000000000e+003	1.94000000000000e+003
1.59100000000000e+003	1.91000000000000e+003
1.56800000000000e+003	1.86600000000000e+003
1.53500000000000e+003	1.80000000000000e+003
1.50100000000000e+003	1.71600000000000e+003
1.48500000000000e+003	1.65300000000000e+003
2.56800000000000e+003	6.06000000000000e+002
2.63500000000000e+003	6.10000000000000e+002
